Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name, Sales  ,month
6993,CA-2016-109386,02/10/2036,16/06/9007,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South,Product ID,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,$186.54 ,Oct-2036
6994,CA-2016-109386,03/10/2036,16/06/9008,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South,Product ID,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",$265.86 ,Oct-2036
6995,CA-2016-109386,04/10/2036,16/06/9009,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South,Product ID,Office Supplies,Art,Newell 314,$27.90 ,Oct-2036
6996,CA-2016-166800,05/10/2036,16/06/9010,Standard Class,AG-10300,Aleksandra Gannaway,Corporate,United States,Las Vegas,Nevada,89115,West,Product ID,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,$31.08 ,Oct-2036
6997,CA-2018-117443,06/10/2036,16/06/9011,Second Class,JB-15400,Jennifer Braxton,Corporate,United States,Rockford,Illinois,61107,Central,Product ID,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,$13.84 ,Oct-2036
6998,CA-2018-117443,07/10/2036,16/06/9012,Second Class,JB-15400,Jennifer Braxton,Corporate,United States,Rockford,Illinois,61107,Central,Product ID,Office Supplies,Paper,Xerox 1940,$175.87 ,Oct-2036
6999,US-2017-134369,08/10/2036,16/06/9013,Standard Class,BC-11125,Becky Castell,Home Office,United States,Laguna Niguel,California,92677,West,Product ID,Office Supplies,Paper,Xerox 1966,$12.96 ,Oct-2036
7000,CA-2018-123687,09/10/2036,16/06/9014,First Class,KC-16675,Kimberly Carter,Corporate,United States,Louisville,Kentucky,40214,South,Product ID,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,$208.44 ,Oct-2036
7001,CA-2018-123687,10/10/2036,16/06/9015,First Class,KC-16675,Kimberly Carter,Corporate,United States,Louisville,Kentucky,40214,South,Product ID,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,$25.76 ,Oct-2036
7002,CA-2016-104871,11/10/2036,16/06/9016,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Normal,Illinois,61761,Central,Product ID,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",$366.74 ,Oct-2036
7003,CA-2015-133158,12/10/2036,16/06/9017,Second Class,DW-13195,David Wiener,Corporate,United States,Los Angeles,California,90045,West,Product ID,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",$289.24 ,Oct-2036
7004,CA-2015-133158,13/10/2036,16/06/9018,Second Class,DW-13195,David Wiener,Corporate,United States,Los Angeles,California,90045,West,Product ID,Office Supplies,Binders,Satellite Sectional Post Binders,$69.46 ,Oct-2036
7005,CA-2015-126333,14/10/2036,16/06/9019,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,Port Arthur,Texas,77642,Central,Product ID,Office Supplies,Paper,Xerox 2000,$5.18 ,Oct-2036
7006,CA-2016-141740,15/10/2036,16/06/9020,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,New York City,New York,10009,East,Product ID,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,$205.16 ,Oct-2036
7007,CA-2015-119466,16/10/2036,16/06/9021,Standard Class,SP-20860,Sung Pak,Corporate,United States,Chicago,Illinois,60623,Central,Product ID,Furniture,Furnishings,Dana Swing-Arm Lamps,$8.54 ,Oct-2036
7008,CA-2016-154823,17/10/2036,16/06/9022,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Springfield,Ohio,45503,East,Product ID,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,$12.83 ,Oct-2036
7009,CA-2016-154823,18/10/2036,16/06/9023,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Springfield,Ohio,45503,East,Product ID,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,$598.46 ,Oct-2036
7010,CA-2016-154823,19/10/2036,16/06/9024,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Springfield,Ohio,45503,East,Product ID,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,$25.98 ,Oct-2036
7011,US-2015-135881,20/10/2036,16/06/9025,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035,East,Product ID,Office Supplies,Binders,Avery Non-Stick Binders,$17.96 ,Oct-2036
7012,US-2015-135881,21/10/2036,16/06/9026,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035,East,Product ID,Office Supplies,Supplies,Letter Slitter,$5.04 ,Oct-2036
7013,US-2015-135881,22/10/2036,16/06/9027,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035,East,Product ID,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",$208.16 ,Oct-2036
7014,CA-2018-141201,23/10/2036,16/06/9028,Second Class,DB-12910,Daniel Byrd,Home Office,United States,Salinas,California,93905,West,Product ID,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,$148.26 ,Oct-2036
7015,CA-2015-114790,24/10/2036,16/06/9029,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South,Product ID,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",$146.76 ,Oct-2036
7016,CA-2015-114790,25/10/2036,16/06/9030,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South,Product ID,Technology,Accessories,Maxell DVD-RAM Discs,$32.96 ,Oct-2036
7017,CA-2015-114790,26/10/2036,16/06/9031,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South,Product ID,Technology,Phones,Panasonic KX-TG9471B,$587.97 ,Oct-2036
7018,CA-2015-114790,27/10/2036,16/06/9032,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South,Product ID,Office Supplies,Paper,Xerox 198,$14.94 ,Oct-2036
7019,US-2017-154256,28/10/2036,16/06/9033,Second Class,SM-20005,Sally Matthias,Consumer,United States,New York City,New York,10035,East,Product ID,Office Supplies,Labels,Avery 487,$25.83 ,Oct-2036
7020,CA-2015-124737,29/10/2036,16/06/9034,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West,Product ID,Office Supplies,Paper,Xerox 1976,$15.55 ,Oct-2036
7021,CA-2015-124737,30/10/2036,16/06/9035,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West,Product ID,Office Supplies,Supplies,Acme Titanium Bonded Scissors,$6.80 ,Oct-2036
7022,CA-2015-124737,31/10/2036,16/06/9036,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West,Product ID,Furniture,Furnishings,Regeneration Desk Collection,$4.22 ,Oct-2036
7023,CA-2015-124737,01/11/2036,16/06/9037,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West,Product ID,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,$143.64 ,Nov-2036
7024,CA-2015-124737,02/11/2036,16/06/9038,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West,Product ID,Office Supplies,Paper,Xerox 1931,$31.10 ,Nov-2036
7025,CA-2015-124737,03/11/2036,16/06/9039,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West,Product ID,Office Supplies,Paper,Xerox 1988,$223.06 ,Nov-2036
7026,US-2018-101840,04/11/2036,16/06/9040,Standard Class,SP-20545,Sibella Parks,Corporate,United States,New York City,New York,10024,East,Product ID,Technology,Phones,Grandstream GXP1160 VoIP phone,$227.46 ,Nov-2036
7027,US-2018-101840,05/11/2036,16/06/9041,Standard Class,SP-20545,Sibella Parks,Corporate,United States,New York City,New York,10024,East,Product ID,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",$46.24 ,Nov-2036
7028,CA-2018-131653,06/11/2036,16/06/9042,Standard Class,RD-19585,Rob Dowd,Consumer,United States,New York City,New York,10011,East,Product ID,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,$5.22 ,Nov-2036
7029,US-2017-157840,07/11/2036,16/06/9043,Second Class,MC-17575,Matt Collins,Consumer,United States,Fremont,Nebraska,68025,Central,Product ID,Office Supplies,Paper,Strathmore Photo Mount Cards,$33.90 ,Nov-2036
7030,CA-2017-145548,08/11/2036,16/06/9044,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011,East,Product ID,Office Supplies,Storage,Staple magnet,$28.14 ,Nov-2036
7031,CA-2017-145548,09/11/2036,16/06/9045,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011,East,Product ID,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,$36.00 ,Nov-2036
7032,CA-2017-145548,10/11/2036,16/06/9046,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011,East,Product ID,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",$92.94 ,Nov-2036
7033,CA-2017-145548,11/11/2036,16/06/9047,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011,East,Product ID,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",$245.65 ,Nov-2036
7034,CA-2017-145548,12/11/2036,16/06/9048,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011,East,Product ID,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,$55.01 ,Nov-2036
7035,CA-2017-145548,13/11/2036,16/06/9049,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011,East,Product ID,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",$35.23 ,Nov-2036
7036,CA-2018-119494,14/11/2036,16/06/9050,Standard Class,JE-15610,Jim Epp,Corporate,United States,San Diego,California,92105,West,Product ID,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",$523.39 ,Nov-2036
7037,CA-2015-124618,15/11/2036,16/06/9051,Second Class,CS-11860,Cari Schnelling,Consumer,United States,Lakeland,Florida,33801,South,Product ID,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,$479.98 ,Nov-2036
7038,CA-2018-161970,16/11/2036,16/06/9052,Standard Class,PB-19105,Peter Bühler,Consumer,United States,Smyrna,Georgia,30080,South,Product ID,Office Supplies,Paper,Xerox 219,$12.96 ,Nov-2036
7039,CA-2018-161970,17/11/2036,16/06/9053,Standard Class,PB-19105,Peter Bühler,Consumer,United States,Smyrna,Georgia,30080,South,Product ID,Office Supplies,Art,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",$17.94 ,Nov-2036
7040,CA-2018-103443,18/11/2036,16/06/9054,Standard Class,AT-10735,Annie Thurman,Consumer,United States,New York City,New York,10009,East,Product ID,Office Supplies,Storage,Safco Steel Mobile File Cart,$166.72 ,Nov-2036
7041,CA-2018-103443,19/11/2036,16/06/9055,Standard Class,AT-10735,Annie Thurman,Consumer,United States,New York City,New York,10009,East,Product ID,Office Supplies,Binders,GBC Wire Binding Combs,$24.82 ,Nov-2036
7042,CA-2018-103443,20/11/2036,16/06/9056,Standard Class,AT-10735,Annie Thurman,Consumer,United States,New York City,New York,10009,East,Product ID,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,$124.36 ,Nov-2036
7043,US-2018-165358,21/11/2036,16/06/9057,Standard Class,SV-20365,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Product ID,Technology,Copiers,Canon PC-428 Personal Copier,$599.97 ,Nov-2036
7044,US-2018-165358,22/11/2036,16/06/9058,Standard Class,SV-20365,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Product ID,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",$198.74 ,Nov-2036
7045,US-2018-165358,23/11/2036,16/06/9059,Standard Class,SV-20365,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Product ID,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,$9.18 ,Nov-2036
7046,CA-2017-160136,24/11/2036,16/06/9060,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,Dallas,Texas,75217,Central,Product ID,Office Supplies,Paper,Xerox 1978,$9.25 ,Nov-2036
7047,CA-2015-150581,25/11/2036,16/06/9061,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,Concord,California,94521,West,Product ID,Furniture,Tables,Bevis 36 x 72 Conference Tables,$99.59 ,Nov-2036
7048,CA-2015-150581,26/11/2036,16/06/9062,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,Concord,California,94521,West,Product ID,Technology,Accessories,Logitech Wireless Headset h800,$399.96 ,Nov-2036
7049,CA-2017-119515,27/11/2036,16/06/9063,First Class,TR-21325,Toby Ritter,Consumer,United States,Nashville,Tennessee,37211,South,Product ID,Office Supplies,Paper,Xerox 200,$15.55 ,Nov-2036
7050,CA-2015-141355,28/11/2036,16/06/9064,Standard Class,BF-11005,Barry Franz,Home Office,United States,Aurora,Colorado,80013,West,Product ID,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,$14.58 ,Nov-2036
7051,CA-2017-165330,29/11/2036,16/06/9065,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,Product ID,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,$209.60 ,Nov-2036
7052,CA-2017-165330,30/11/2036,16/06/9066,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,Product ID,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,$23.32 ,Nov-2036
7053,CA-2017-165330,01/12/2036,16/06/9067,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,Product ID,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",$30.98 ,Dec-2036
7054,CA-2017-165330,02/12/2036,16/06/9068,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,Product ID,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,$119.96 ,Dec-2036
7055,CA-2017-165330,03/12/2036,16/06/9069,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,Product ID,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",$363.92 ,Dec-2036
7056,CA-2017-165330,04/12/2036,16/06/9070,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,Product ID,Office Supplies,Binders,Recycled Easel Ring Binders,$35.81 ,Dec-2036
7057,CA-2017-165330,05/12/2036,16/06/9071,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,Product ID,Office Supplies,Binders,GBC Recycled VeloBinder Covers,$122.69 ,Dec-2036
7058,CA-2017-165330,06/12/2036,16/06/9072,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,Product ID,Furniture,Tables,Hon Non-Folding Utility Tables,$892.14 ,Dec-2036
7059,CA-2017-165330,07/12/2036,16/06/9073,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,Product ID,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,$50.22 ,Dec-2036
7060,CA-2017-165330,08/12/2036,16/06/9074,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,Product ID,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,$83.42 ,Dec-2036
7061,CA-2017-165330,09/12/2036,16/06/9075,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,Product ID,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",$5.87 ,Dec-2036
7062,CA-2016-132633,10/12/2036,16/06/9076,Second Class,KH-16630,Ken Heidel,Corporate,United States,Pleasant Grove,Utah,84062,West,Product ID,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,$12.14 ,Dec-2036
7063,CA-2017-157742,11/12/2036,16/06/9077,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Springfield,Oregon,97477,West,Product ID,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",$27.79 ,Dec-2036
7064,CA-2018-127712,12/12/2036,16/06/9078,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Salem,Oregon,97301,West,Product ID,Office Supplies,Supplies,Acme Kleen Earth Office Shears,$6.21 ,Dec-2036
7065,CA-2018-169474,13/12/2036,16/06/9079,Standard Class,JF-15355,Jay Fein,Consumer,United States,Rochester,New York,14609,East,Product ID,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,$32.67 ,Dec-2036
7066,CA-2015-106726,14/12/2036,16/06/9080,First Class,RS-19765,Roland Schwarz,Corporate,United States,Los Angeles,California,90008,West,Product ID,Office Supplies,Storage,Standard Rollaway File with Lock,"$1,261.33 ",Dec-2036
7067,CA-2017-147473,15/12/2036,16/06/9081,Standard Class,NL-18310,Nancy Lomonaco,Home Office,United States,Los Angeles,California,90049,West,Product ID,Office Supplies,Paper,Xerox 228,$38.88 ,Dec-2036
7068,CA-2017-114209,16/12/2036,16/06/9082,Standard Class,AS-10285,Alejandro Savely,Corporate,United States,Dallas,Texas,75081,Central,Product ID,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",$1.96 ,Dec-2036
7069,CA-2017-114209,17/12/2036,16/06/9083,Standard Class,AS-10285,Alejandro Savely,Corporate,United States,Dallas,Texas,75081,Central,Product ID,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,$82.66 ,Dec-2036
7070,CA-2015-141901,18/12/2036,16/06/9084,Standard Class,GM-14500,Gene McClure,Consumer,United States,Fresno,California,93727,West,Product ID,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),$5.98 ,Dec-2036
7071,CA-2017-164490,19/12/2036,16/06/9085,Second Class,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60653,Central,Product ID,Office Supplies,Paper,Xerox 196,$9.25 ,Dec-2036
7072,CA-2017-112256,20/12/2036,16/06/9086,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501,Central,Product ID,Office Supplies,Art,Newell 339,$4.45 ,Dec-2036
7073,CA-2017-112256,21/12/2036,16/06/9087,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501,Central,Product ID,Office Supplies,Paper,Xerox 231,$5.18 ,Dec-2036
7074,CA-2017-112256,22/12/2036,16/06/9088,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501,Central,Product ID,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,$175.92 ,Dec-2036
7075,CA-2017-112256,23/12/2036,16/06/9089,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501,Central,Product ID,Office Supplies,Binders,Storex Dura Pro Binders,$4.75 ,Dec-2036
7076,CA-2017-112256,24/12/2036,16/06/9090,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501,Central,Product ID,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,$13.34 ,Dec-2036
7077,CA-2017-167416,25/12/2036,16/06/9091,Standard Class,JM-15580,Jill Matthias,Consumer,United States,Seattle,Washington,98105,West,Product ID,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",$54.90 ,Dec-2036
7078,CA-2017-106950,26/12/2036,16/06/9092,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,Product ID,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,$22.91 ,Dec-2036
